9,11,2,1,11,1.00000,2.44444,3.35556,1.22222,0.00000,0.00000,2.44444,0.00000,1.22222,0.44444,0.44444,0.44444,0.26667
4,3,1,2,5,1.40000,1.50000,2.50000,0.75000,0.50000,0.00000,1.50000,0.08333,0.75000,0.75000,0.40000,0.66667,0.00000
4,3,1,1,3,1.00000,1.50000,2.50000,0.75000,0.00000,0.00000,1.50000,0.00000,0.75000,0.75000,0.75000,0.75000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
10,16,1,1,16,1.00000,3.20000,3.95000,1.60000,0.00000,0.00000,3.20000,0.00000,1.60000,0.40000,0.40000,0.40000,0.35667
4,6,1,1,6,1.00000,3.00000,3.00000,1.50000,0.00000,0.00000,3.00000,0.00000,1.50000,0.75000,0.75000,0.75000,0.50000
9,7,2,2,8,1.12500,1.55556,2.66667,0.77778,0.11111,0.00000,1.55556,0.01852,0.77778,0.44444,0.30556,0.37037,0.00000
7,10,1,2,14,1.28571,2.85714,4.05714,1.42857,0.85714,0.00000,2.85714,0.01905,1.42857,0.71429,0.35714,0.52857,0.31190
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.66667,0.66667,0.66667,0.00000
8,6,2,1,6,1.00000,1.50000,2.04167,0.75000,0.00000,0.00000,1.50000,0.00000,0.75000,0.37500,0.37500,0.37500,0.00000
7,5,2,2,6,1.16667,1.42857,2.14286,0.71429,0.14286,0.00000,1.42857,0.07143,0.71429,0.57143,0.38095,0.50000,0.00000
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
3,2,1,2,3,1.33333,1.33333,1.66667,0.66667,0.33333,0.00000,1.33333,0.16667,0.66667,1.00000,0.55556,0.83333,0.00000
13,13,3,2,15,1.13333,2.00000,2.55128,1.00000,0.15385,0.00000,2.00000,0.02564,1.00000,0.61538,0.50769,0.58974,0.17308
14,22,2,2,23,1.13043,2.85714,3.40136,1.57143,0.35714,0.28571,3.14286,0.01389,1.57143,0.64286,0.46916,0.53968,0.14116
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
6,8,1,3,14,1.71429,2.33333,2.73611,1.33333,1.66667,0.33333,2.66667,0.08333,1.33333,1.16667,0.49802,1.02500,0.25000
5,3,2,1,3,1.00000,1.20000,1.40000,0.60000,0.00000,0.00000,1.20000,0.00000,0.60000,0.40000,0.40000,0.40000,0.00000
7,5,2,1,5,1.00000,1.42857,2.14286,0.71429,0.00000,0.00000,1.42857,0.00000,0.71429,0.42857,0.42857,0.42857,0.00000
6,10,1,1,10,1.00000,3.33333,3.73611,1.66667,0.00000,0.00000,3.33333,0.00000,1.66667,0.66667,0.66667,0.66667,0.33333
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
12,12,3,2,14,1.21429,1.83333,2.41667,1.00000,0.25000,0.16667,2.00000,0.02083,1.00000,0.66667,0.44444,0.58333,0.12500
10,7,3,3,10,1.40000,1.40000,1.60000,0.70000,0.40000,0.00000,1.40000,0.03333,0.70000,0.80000,0.42381,0.62500,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
8,10,1,2,12,1.16667,2.50000,3.10417,1.25000,0.25000,0.00000,2.50000,0.00595,1.25000,0.75000,0.58929,0.67500,0.20833
5,3,2,2,4,1.25000,1.20000,1.40000,0.60000,0.20000,0.00000,1.20000,0.10000,0.60000,0.80000,0.53333,0.70000,0.00000
40,97,1,4,159,1.69811,4.75000,6.94463,2.42500,2.82500,0.10000,4.85000,0.00187,2.42500,1.10000,0.37256,0.72954,0.25871
22,27,3,1,27,1.00000,2.45455,4.79221,1.22727,0.00000,0.00000,2.45455,0.00000,1.22727,0.27273,0.27273,0.27273,0.16970
25,56,1,3,141,1.87943,4.32000,6.08586,2.24000,6.12000,0.16000,4.48000,0.00899,2.24000,1.32000,0.44031,1.04291,0.26172
9,6,3,1,6,1.00000,1.33333,1.55556,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.44444,0.44444,0.44444,0.00000
12,14,1,4,31,1.80645,2.33333,2.75000,1.16667,2.08333,0.00000,2.33333,0.01894,1.16667,1.41667,0.58828,1.08373,0.15278
14,15,2,3,24,1.50000,2.14286,2.67857,1.07143,0.85714,0.00000,2.14286,0.00779,1.07143,1.14286,0.44940,0.76905,0.18452
42,120,2,6,668,2.57485,3.42857,5.33598,2.40476,25.04762,1.38095,4.80952,0.02970,2.40476,3.42857,0.41315,2.22666,0.08532
6,6,1,2,8,1.25000,2.00000,2.55556,1.00000,0.33333,0.00000,2.00000,0.01667,1.00000,0.66667,0.43333,0.61111,0.00000
13,17,1,3,23,1.39130,2.46154,2.76026,1.30769,0.76923,0.15385,2.61538,0.00524,1.30769,1.15385,0.58242,0.86538,0.09487
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
19,22,2,4,36,1.55556,2.31579,3.12281,1.15789,1.10526,0.00000,2.31579,0.00578,1.15789,0.89474,0.45052,0.66558,0.14386
69,185,1,11,827,3.89843,4.66667,5.14616,2.46377,72.15942,0.26087,4.92754,0.00762,2.46377,3.14493,0.49410,1.94100,0.28806
63,152,2,5,442,2.28054,4.25397,8.05656,2.15873,19.58730,0.06349,4.31746,0.01317,2.15873,1.88889,0.63268,1.31687,0.16682
24,98,1,3,140,1.42143,7.75000,11.17722,4.08333,2.45833,0.41667,8.16667,0.00486,4.08333,1.08333,0.37534,0.68690,0.33508
30,107,2,2,130,1.17692,7.13333,8.70249,3.56667,0.90000,0.00000,7.13333,0.00678,3.56667,0.80000,0.44768,0.56868,0.37297
30,62,2,6,151,2.12583,4.13333,5.11792,2.06667,6.96667,0.00000,4.13333,0.00807,2.06667,1.73333,0.42409,0.98150,0.25971
13,23,1,4,28,1.46429,2.92308,3.28205,1.46154,1.15385,0.00000,2.92308,0.00758,1.46154,1.38462,0.62372,1.04945,0.14359
14,39,2,2,31,1.06452,4.14286,5.07568,2.07143,0.28571,0.00000,4.14286,0.00159,2.07143,0.64286,0.55844,0.58730,0.22789
10,7,3,1,7,1.00000,1.40000,2.40000,0.70000,0.00000,0.00000,1.40000,0.00000,0.70000,0.70000,0.70000,0.70000,0.00000
27,39,2,3,60,1.51667,2.66667,3.47160,1.33333,1.29630,0.00000,2.66667,0.00208,1.33333,1.44444,0.64702,1.10864,0.13827
24,29,2,9,124,3.86290,2.41667,2.92292,1.20833,24.70833,0.00000,2.41667,0.04325,1.20833,2.91667,0.30077,1.92303,0.10069
7,7,2,2,8,1.12500,2.00000,2.52381,1.00000,0.14286,0.00000,2.00000,0.01190,1.00000,0.57143,0.40000,0.46429,0.21429
12,15,2,3,21,1.33333,2.50000,3.27500,1.25000,0.58333,0.00000,2.50000,0.01042,1.25000,1.00000,0.47870,0.75298,0.14861
19,24,1,9,80,3.06250,2.52632,2.74211,1.26316,14.21053,0.00000,2.52632,0.02838,1.26316,3.15789,0.39310,1.75408,0.08333
3,4,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
3,4,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
3,2,1,2,3,1.33333,1.33333,1.66667,0.66667,0.33333,0.00000,1.33333,0.16667,0.66667,1.00000,0.55556,0.83333,0.00000
5,4,2,1,4,1.00000,1.60000,1.60000,0.80000,0.00000,0.00000,1.60000,0.00000,0.80000,0.60000,0.60000,0.60000,0.30000
39,84,1,8,239,3.29289,3.58974,4.41343,1.84615,23.92308,0.10256,3.69231,0.00999,1.84615,2.15385,0.32339,1.49927,0.20730
2,2,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
14,15,2,3,31,1.74194,2.14286,4.72917,1.07143,2.28571,0.00000,2.14286,0.01825,1.07143,0.57143,0.28194,0.52698,0.00000
5,3,2,1,3,1.00000,1.20000,1.40000,0.60000,0.00000,0.00000,1.20000,0.00000,0.60000,0.40000,0.40000,0.40000,0.00000
7,6,1,3,12,1.66667,1.71429,2.38095,0.85714,1.14286,0.00000,1.71429,0.03810,0.85714,0.85714,0.30952,0.64286,0.00000
7,8,1,2,11,1.36364,2.00000,4.76190,1.14286,0.57143,0.28571,2.28571,0.01905,1.14286,0.42857,0.22857,0.38095,0.14762
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
10,7,4,1,7,1.00000,1.40000,1.50000,0.70000,0.00000,0.00000,1.40000,0.00000,0.70000,0.60000,0.60000,0.60000,0.15000
7,8,1,2,10,1.20000,2.28571,3.21429,1.14286,0.28571,0.00000,2.28571,0.00952,1.14286,0.57143,0.39286,0.47619,0.25000
18,28,1,3,54,1.57407,3.11111,3.73796,1.55556,1.77778,0.00000,3.11111,0.00633,1.55556,1.33333,0.43929,0.89907,0.18426
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
21,25,1,8,104,3.22115,2.38095,2.57540,1.19048,11.00000,0.00000,2.38095,0.02895,1.19048,3.42857,0.38424,2.17676,0.13095
6,4,2,1,4,1.00000,1.33333,1.50000,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.50000,0.50000,0.50000,0.00000
9,10,2,2,12,1.16667,2.22222,2.51852,1.11111,0.22222,0.00000,2.22222,0.03704,1.11111,0.88889,0.60185,0.75926,0.12963
6,5,1,1,5,1.00000,1.66667,4.33333,0.83333,0.00000,0.00000,1.66667,0.00000,0.83333,0.16667,0.16667,0.16667,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
29,75,1,2,101,1.25743,5.17241,6.57192,2.58621,1.62069,0.00000,5.17241,0.00119,2.58621,0.82759,0.48280,0.64597,0.29435
3,2,1,2,3,1.33333,1.33333,1.66667,0.66667,0.33333,0.00000,1.33333,0.16667,0.66667,1.00000,0.55556,0.83333,0.00000
12,14,4,2,14,1.14286,1.83333,2.16667,1.00000,0.33333,0.16667,2.00000,0.01389,1.00000,0.58333,0.47222,0.54167,0.29167
9,8,2,2,10,1.20000,1.77778,2.14815,0.88889,0.22222,0.00000,1.77778,0.01111,0.88889,0.77778,0.49630,0.63889,0.09259
13,11,4,2,13,1.15385,1.69231,2.07692,0.84615,0.15385,0.00000,1.69231,0.02564,0.84615,0.53846,0.43077,0.51282,0.00000
11,12,3,3,14,1.35714,1.81818,2.18182,0.90909,0.45455,0.00000,1.81818,0.03788,0.90909,0.81818,0.47727,0.66667,0.21212
7,5,2,1,5,1.00000,1.42857,2.71429,0.71429,0.00000,0.00000,1.42857,0.00000,0.71429,0.28571,0.28571,0.28571,0.00000
13,65,1,2,67,1.16418,8.61538,9.54239,4.46154,2.15385,0.15385,8.92308,0.00641,4.46154,1.53846,0.80776,1.06783,0.40441
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
16,23,3,3,32,1.34375,2.75000,3.39688,1.43750,0.68750,0.12500,2.87500,0.02865,1.43750,1.12500,0.56007,0.89286,0.18438
6,5,2,2,6,1.16667,1.66667,1.94444,0.83333,0.16667,0.00000,1.66667,0.02778,0.83333,0.66667,0.45833,0.55556,0.19444
15,15,2,4,30,1.83333,2.00000,2.52778,1.00000,1.66667,0.00000,2.00000,0.04788,1.00000,1.40000,0.42643,0.95111,0.12222
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
4,4,1,1,4,1.00000,2.00000,2.00000,1.00000,0.00000,0.00000,2.00000,0.00000,1.00000,0.50000,0.50000,0.50000,0.00000
10,13,1,5,27,1.92593,2.60000,2.79167,1.30000,2.60000,0.00000,2.60000,0.03472,1.30000,1.70000,0.51972,1.06706,0.24167
16,19,2,4,36,1.66667,2.37500,2.75208,1.18750,2.43750,0.00000,2.37500,0.03472,1.18750,1.37500,0.46090,0.90863,0.08229
6,8,1,3,15,1.60000,2.66667,2.77778,1.33333,1.50000,0.00000,2.66667,0.07500,1.33333,1.83333,0.57540,1.27500,0.27778
10,9,3,2,11,1.18182,1.80000,1.96667,0.90000,0.20000,0.00000,1.80000,0.01667,0.90000,0.80000,0.55000,0.66667,0.15000
11,15,2,3,25,1.44000,2.72727,3.09091,1.36364,1.36364,0.00000,2.72727,0.01786,1.36364,1.18182,0.59773,0.94199,0.10606
48,122,1,5,230,1.89565,5.00000,7.33180,2.54167,6.47917,0.08333,5.08333,0.00199,2.54167,1.25000,0.35295,0.79576,0.26574
33,66,1,4,122,1.55738,3.93939,7.87286,2.00000,2.06061,0.06061,4.00000,0.00208,2.00000,0.87879,0.31426,0.62333,0.26985
25,60,1,3,152,1.91447,4.24000,6.43786,2.36000,7.00000,0.48000,4.72000,0.01007,2.36000,1.40000,0.46498,1.11393,0.26559
5,3,2,1,3,1.00000,1.20000,1.40000,0.60000,0.00000,0.00000,1.20000,0.00000,0.60000,0.60000,0.60000,0.60000,0.00000
11,13,1,4,24,1.62500,2.36364,2.75000,1.18182,1.36364,0.00000,2.36364,0.01515,1.18182,1.54545,0.53182,1.04545,0.07576
23,30,4,3,43,1.37209,2.60870,3.57464,1.30435,0.69565,0.00000,2.60870,0.00331,1.30435,1.17391,0.54312,0.81594,0.18753
26,52,1,3,62,1.64516,2.23077,3.72308,1.11538,1.53846,0.00000,2.23077,0.00256,1.11538,1.00000,0.24930,0.61310,0.07073
33,60,3,5,136,2.08824,3.09091,3.96797,1.57576,4.48485,0.06061,3.15152,0.00690,1.57576,1.36364,0.46075,0.93845,0.12362
8,9,1,2,11,1.18182,2.25000,3.61875,1.12500,0.25000,0.00000,2.25000,0.00595,1.12500,0.50000,0.34722,0.41071,0.21042
10,10,1,3,16,1.50000,2.00000,2.10000,1.00000,0.80000,0.00000,2.00000,0.01111,1.00000,1.30000,0.55298,0.93500,0.11667
8,4,4,1,4,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
7,6,2,2,7,1.14286,1.71429,1.85714,0.85714,0.28571,0.00000,1.71429,0.02381,0.85714,0.71429,0.53571,0.61905,0.00000
3,2,1,2,3,1.33333,1.33333,1.66667,0.66667,0.33333,0.00000,1.33333,0.16667,0.66667,1.00000,0.55556,0.83333,0.00000
26,35,1,5,74,1.87838,2.69231,3.68178,1.34615,2.61538,0.00000,2.69231,0.00417,1.34615,1.30769,0.43652,0.86450,0.10623
67,171,2,11,796,3.93970,4.38806,4.88683,2.32836,67.95522,0.26866,4.65672,0.01119,2.32836,3.11940,0.48359,1.92771,0.29627
65,143,4,5,359,2.18106,3.87692,7.53804,1.96923,17.41538,0.06154,3.93846,0.00542,1.96923,1.67692,0.61292,1.22515,0.14653
33,174,1,3,236,1.32627,10.24242,13.27935,5.27273,2.75758,0.30303,10.54545,0.00235,5.27273,1.03030,0.42291,0.64637,0.29320
35,140,3,4,222,1.54505,7.14286,9.29063,3.77143,3.82857,0.40000,7.54286,0.00930,3.77143,1.05714,0.37528,0.67575,0.33954
37,90,2,6,199,2.02010,4.75676,5.91088,2.37838,6.86486,0.00000,4.75676,0.00520,2.37838,1.78378,0.49927,1.04425,0.30785
15,24,1,4,42,1.59524,3.06667,3.78333,1.53333,2.20000,0.00000,3.06667,0.00916,1.53333,1.33333,0.51601,0.92606,0.15714
13,31,2,2,29,1.13793,3.84615,5.20375,1.92308,0.30769,0.00000,3.84615,0.00427,1.92308,0.69231,0.42695,0.50244,0.21264
27,28,5,2,40,1.30000,2.00000,2.57963,1.03704,0.44444,0.07407,2.07407,0.01751,1.03704,0.81481,0.56477,0.73038,0.11420
8,6,2,2,7,1.14286,1.50000,1.62500,0.75000,0.12500,0.00000,1.50000,0.00625,0.75000,0.62500,0.46875,0.54167,0.00000
26,33,2,4,52,1.61538,2.30769,2.87500,1.15385,1.23077,0.00000,2.30769,0.00243,1.15385,1.30769,0.58518,1.01282,0.14808
24,27,4,5,40,1.65000,2.08333,2.45833,1.04167,1.20833,0.00000,2.08333,0.01991,1.04167,1.08333,0.43152,0.76389,0.09722
7,6,1,3,10,1.50000,1.71429,1.85714,0.85714,0.71429,0.00000,1.71429,0.02381,0.85714,1.14286,0.60317,0.90000,0.00000
26,40,2,4,61,1.49180,3.00000,3.56026,1.53846,1.23077,0.07692,3.07692,0.00657,1.53846,1.34615,0.50717,0.90128,0.09679
14,16,1,6,37,2.27027,2.28571,2.45238,1.14286,4.42857,0.00000,2.28571,0.02152,1.14286,2.14286,0.45223,1.33631,0.07143
12,10,4,1,8,1.00000,1.33333,1.58333,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.58333,0.58333,0.58333,0.00000
5,5,2,1,3,1.00000,1.20000,1.40000,0.60000,0.00000,0.00000,1.20000,0.00000,0.60000,0.40000,0.40000,0.40000,0.00000
4,3,2,1,2,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
5,4,2,1,3,1.00000,1.20000,1.40000,0.80000,0.00000,0.40000,1.60000,0.00000,0.80000,0.40000,0.40000,0.40000,0.00000
5,3,2,1,3,1.00000,1.20000,1.40000,0.60000,0.00000,0.00000,1.20000,0.00000,0.60000,0.40000,0.40000,0.40000,0.00000
10,7,3,4,13,1.76923,1.40000,1.50000,0.70000,1.00000,0.00000,1.40000,0.05000,0.70000,1.20000,0.46212,0.87000,0.00000
36,71,2,7,130,2.44615,3.33333,4.04279,1.72222,6.77778,0.11111,3.44444,0.00870,1.72222,1.52778,0.36588,1.12374,0.20767
2,2,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
8,13,1,2,18,1.27778,3.25000,4.77708,1.62500,0.62500,0.00000,3.25000,0.01488,1.62500,0.75000,0.43125,0.59524,0.25000
8,6,2,1,6,1.00000,1.50000,2.75000,0.75000,0.00000,0.00000,1.50000,0.00000,0.75000,0.25000,0.25000,0.25000,0.00000
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
10,14,1,3,20,1.40000,2.80000,3.22333,1.40000,0.80000,0.00000,2.80000,0.01111,1.40000,0.80000,0.41667,0.65000,0.12000
7,8,1,2,11,1.36364,2.00000,4.76190,1.14286,0.57143,0.28571,2.28571,0.01905,1.14286,0.42857,0.22857,0.38095,0.14762
4,2,2,1,2,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
10,13,2,2,16,1.18750,2.60000,3.02000,1.30000,0.30000,0.00000,2.60000,0.00714,1.30000,0.80000,0.55833,0.65333,0.25333
8,7,2,2,9,1.22222,1.75000,2.45833,0.87500,0.25000,0.00000,1.75000,0.04167,0.87500,0.62500,0.45000,0.58333,0.14583
3,2,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.66667,0.66667,0.66667,0.00000
16,24,1,6,67,2.37313,3.00000,3.61250,1.50000,5.75000,0.00000,3.00000,0.02738,1.50000,2.50000,0.34181,1.28013,0.14271
21,25,1,8,104,3.22115,2.38095,2.57540,1.19048,11.00000,0.00000,2.38095,0.02895,1.19048,3.42857,0.38424,2.17676,0.13095
5,7,1,1,6,1.00000,2.40000,2.73333,1.40000,0.00000,0.40000,2.80000,0.00000,1.40000,0.60000,0.60000,0.60000,0.26667
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
10,10,3,1,10,1.00000,2.00000,2.00000,1.00000,0.00000,0.00000,2.00000,0.00000,1.00000,0.60000,0.60000,0.60000,0.30000
5,4,1,1,4,1.00000,1.60000,3.40000,0.80000,0.00000,0.00000,1.60000,0.00000,0.80000,0.20000,0.20000,0.20000,0.00000
37,121,1,5,352,2.31818,6.48649,7.70371,3.27027,19.45946,0.05405,6.54054,0.00995,3.27027,1.72973,0.44482,1.12491,0.28316
6,3,3,1,3,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
7,6,2,2,7,1.14286,1.71429,2.09524,0.85714,0.14286,0.00000,1.71429,0.02381,0.85714,0.71429,0.53571,0.61905,0.16667
2,1,1,1,1,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
22,54,1,3,87,1.54023,4.45455,5.56064,2.31818,2.45455,0.18182,4.63636,0.00509,2.31818,1.40909,0.62067,1.03905,0.29895
11,11,3,2,12,1.08333,2.00000,2.20455,1.00000,0.09091,0.00000,2.00000,0.00455,1.00000,0.63636,0.53030,0.56364,0.15909
16,17,5,1,17,1.00000,2.12500,2.35417,1.06250,0.00000,0.00000,2.12500,0.00000,1.06250,0.50000,0.50000,0.50000,0.32292
4,2,2,1,2,1.00000,1.00000,1.00000,0.50000,0.00000,0.00000,1.00000,0.00000,0.50000,0.50000,0.50000,0.50000,0.00000
3,4,1,1,2,1.00000,1.33333,1.66667,0.66667,0.00000,0.00000,1.33333,0.00000,0.66667,0.33333,0.33333,0.33333,0.00000
18,27,2,6,48,1.95833,2.77778,2.93981,1.38889,4.16667,0.00000,2.77778,0.03660,1.38889,1.66667,0.48585,1.05617,0.19444
5,4,1,1,4,1.00000,1.60000,3.40000,0.80000,0.00000,0.00000,1.60000,0.00000,0.80000,0.20000,0.20000,0.20000,0.00000
14,46,1,3,70,1.41429,6.42857,8.18853,3.21429,4.92857,0.00000,6.42857,0.01328,3.21429,1.71429,0.72401,1.26299,0.30541
5,4,1,1,4,1.00000,1.60000,3.40000,0.80000,0.00000,0.00000,1.60000,0.00000,0.80000,0.20000,0.20000,0.20000,0.00000
22,40,2,5,93,1.88172,3.27273,4.14805,1.81818,5.31818,0.36364,3.63636,0.01090,1.81818,1.77273,0.49009,1.19632,0.17305
13,13,2,5,28,1.92857,2.00000,2.28846,1.00000,2.00000,0.00000,2.00000,0.02222,1.00000,1.69231,0.47378,1.13782,0.03205
14,13,2,3,23,1.60870,1.85714,2.67619,0.92857,1.00000,0.00000,1.85714,0.04603,0.92857,1.35714,0.46641,0.95357,0.00000
11,10,2,3,14,1.35714,1.81818,2.00000,0.90909,0.45455,0.00000,1.81818,0.06364,0.90909,1.00000,0.53788,0.80303,0.00000
4,4,1,1,4,1.00000,2.00000,2.00000,1.00000,0.00000,0.00000,2.00000,0.00000,1.00000,0.50000,0.50000,0.50000,0.00000
15,21,1,7,64,2.54688,2.80000,3.11333,1.40000,6.66667,0.00000,2.80000,0.03626,1.40000,2.33333,0.41670,1.30099,0.22444
21,28,2,5,66,2.06061,2.66667,3.06587,1.33333,5.33333,0.00000,2.66667,0.03951,1.33333,1.66667,0.39798,1.08615,0.21667
5,6,1,3,10,1.50000,2.40000,2.53333,1.20000,1.00000,0.00000,2.40000,0.08333,1.20000,1.60000,0.59333,1.15000,0.16667
12,17,2,3,31,1.61290,2.33333,2.65278,1.33333,1.66667,0.33333,2.66667,0.02199,1.33333,1.25000,0.60624,1.00794,0.18056
